fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
1127,0.3,50,2.081,`,"['`', '`', 'â´', '=', '?', 'â´', '`', '=', ""\\'"", 'â´']",q3,0,1.4087954649019673e-17,"apostrophe-encoding artifacts (', `, ´, = substituted for right single quote)"
1147,0.2,50,1.548,`,"['under', 'introduce', '`', 'unaware', 'the', 'devices', ',', 'colours', '`', 'living']",q3,8,0.3229266141316459,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1174,0.4,50,5.293,cope,"['function', 'able', 'function', 'to', 'cope', 'cope', 'to', 'function', 'cope', 'cope']",q3,8,0.4120773515250395,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1176,0.4,50,1.777,only,"['only', 'only', 'who', 'he', 'only', 'she', 'only', 'cybersecurity', 'he', 'she']",q3,6,0.4625666230561707,noisy grab-bag: narrative/design-discussion prose
1190,0.2,50,5.62,i,"['i', ':', 'time', ']', 'null', 'get', 'i', 's']",q3,4,0.570562524645775,noisy grab-bag: product-spec/tech-review vocabulary
1195,0.2,50,1.576,jury,"['jury', 'jury', 'citizen', 'citizen', 'enemy', 'previous', 'citizens', 'citizens', 'which', 'latitude']",q3,10,0.39067686225814996,'behind-the-scenes' idiom + noisy grab-bag
1214,0.2,50,1.502,',"[""'"", 'global', ""'"", 'zoo', 'ones', 'pi', 'ones', 'previous', 'given', ""',""]",q3,4,0.3113450417565574,noisy grab-bag: product-spec/tech-review vocabulary
1227,0.3,50,5.279,?,"['?', '.', '?', 'i', 'the', '?', 'there', ',', ',', 'i']",q3,6,0.48816118403085007,noisy grab-bag: narrative/design-discussion prose
1238,0.3,50,2.063,#,"['#', 'volume', 'vol', 'vol', 'things', 'vol', '#', 'game', '#', 'american']",q3,1,0.40287697723318405,noisy grab-bag: political/institutional reporting + technical specs
1259,0.0,50,2.604,,[],q3,2,0.3759295033031352,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
1262,0.2,50,1.962,great,"['ever', 'great', 'several', 'any', 'greatest', 'instance', 'any', 'great', 'greatest', 'www']",q3,3,0.4068319800707788,noisy grab-bag: religious/philosophical register + tech instructions
1300,0.2,50,1.503,tends,"['returns', 'happens', 'gets', 'learned', 'tends', '&', 'pts', 'deems', 'tends', 'deems']",q3,4,0.3777366874374863,noisy grab-bag: product-spec/tech-review vocabulary
1317,0.4,50,1.554,stared,"['stared', 'stares', 'stared', 'stared', 'stared', 'plain', 'stares', 'because', 'stares', 'plain']",q3,3,0.47161146700635465,noisy grab-bag: religious/philosophical register + tech instructions
1321,0.3,12,1.505,them,"['000', ',', 'them', 'them', 'normal', 'climax', 'them', 'nig', '000']",q3,1,0.3764002956700424,noisy grab-bag: political/institutional reporting + technical specs
1328,0.4,50,3.536,rights,"['rights', 'hours', 'hours', '//', 'hours', 'rights', 'rights', 'rights', '.', '|']",q3,1,0.5093971203581655,noisy grab-bag: political/institutional reporting + technical specs
1352,0.3,50,4.793,contains,"['contains', 'contains', 'state', 'contains', 'values', 'values', 'keep', 'contain', 'keep', 'keys']",q3,8,0.38761850012701304,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1354,0.4,50,3.239,selection,"['selection', 'selection', 'selecting', 'selecting', 'pick', 'select', 'history', 'choosing', 'selection', 'selection']",q3,7,0.3954812902086212,"technical/product-spec vocabulary (version control, product ID, field reference)"
1359,0.1,50,3.781,it,"['it', 'plot', 'waited', ""'s"", 'a', 'things', 'about', 'plans', 'adding', 'everything']",q3,6,0.28594204769098897,noisy grab-bag: narrative/design-discussion prose
1363,0.2,50,1.484,competition,"['](', 'possible', 'war', 'lo', 'world', 'situation', 'competition', 'competition', 'boulevard', '+']",q3,4,0.31628104619999975,noisy grab-bag: product-spec/tech-review vocabulary
1380,0.4,45,1.556,carolina,"['carolina', 'hampshire', 'civil', 'carolina', 'civil', 'carolina', 'gender', 'carolina', 'civil', 'the']",q3,3,0.45426579958604996,noisy grab-bag: religious/philosophical register + tech instructions
1413,0.4,50,4.744,weeks,"['weeks', 'week', 'weeks', 'seconds', 'seconds', 'weeks', 'week', 'seconds', 'seconds', 'weeks']",q3,8,0.5158035392726126,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1424,0.4,50,4.513,drive,"['disk', 'drive', 'disk', 'drive', 'drive', 'hard', 'computer', 'computer', 'drive', 'disk']",q3,8,0.4314350518326825,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1431,0.2,50,4.486,thu,"['thu', 'wed', 'mon', 'mon', 'thu', 'tue', 'sun', 'apr', 'apr', 'sun']",q3,11,0.35248234410863905,day-of-week/date posting timestamps (forum posts and citations)
1433,0.2,50,1.564,their,"['fostering', 'their', 'that', 'of', 'to', 'their', '"",""', 'nowhere', 'which', '"",""']",q3,3,0.3365322887675917,noisy grab-bag: religious/philosophical register + tech instructions
1451,0.3,50,1.676,console,"['convicted', 'again', 'request', 'console', 'elected', 'tailored', 'console', 'console', 'tailored', 'extends']",q3,4,0.35619617800900083,noisy grab-bag: product-spec/tech-review vocabulary
1482,0.3,50,1.724,his,"['his', 'his', 'past', 'this', 'thy', 'been', 'prospect', '30', 'respectively', 'his']",q3,3,0.3195636038921764,noisy grab-bag: religious/philosophical register + tech instructions
1548,0.2,50,1.479,and,"['92', 'and', 'dash', 'i', 'and', 'was', 'while', 'last', 'there', 'want']",q3,6,0.40097290886480674,noisy grab-bag: narrative/design-discussion prose
1597,0.4,50,2.608,wedding,"['delivery', 'wedding', 'wedding', 'wedding', 'event', 'wedding', 'birthdays', 'birthday', 'anniversary', 'gestation']",q3,7,0.3677759212133408,"technical/product-spec vocabulary (version control, product ID, field reference)"
1607,0.4,50,2.14,a,"['s', 's', 's', 'a', 'a', 'd', 'a', 'd', 'a', 'd']",q3,3,0.625198963477702,noisy grab-bag: religious/philosophical register + tech instructions
1617,0.2,50,1.433,employees,"['unsure', 'employees', '><', 'less', 'challenging', 'others', 'employees', '><', 'unlike', '({']",q3,3,0.35508093694215737,noisy grab-bag: religious/philosophical register + tech instructions
1618,0.1,50,1.523,later,"['later', 'special', 'inch', 'global', 'parameter', 'this', 'different', 'adequate', 'environment']",q3,4,0.2936498918798884,noisy grab-bag: product-spec/tech-review vocabulary
1642,0.2,50,5.094,finite,"['finite', 'f', '75', 'w', 'sf', 'finite', 'author', 'df', 'w', 'f']",q3,7,0.4020694328507792,"technical/product-spec vocabulary (version control, product ID, field reference)"
1678,0.2,50,1.442,12,"['fraction', 'time', '12', 'part', 'measuring', 'that', 'had', '120', '12', 'discounts']",q3,4,0.33785209639884545,noisy grab-bag: product-spec/tech-review vocabulary
1688,0.3,50,1.63,community,"['hz', 'society', 'community', 'urban', 'community', 'government', 'society', 'academic', 'community', 'armed']",q3,7,0.3246323761346106,"technical/product-spec vocabulary (version control, product ID, field reference)"
1696,0.0,50,5.236,,[],q3,2,0.43556686831035163,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
1703,0.3,50,4.7,long,"['long', 'long', 'v', 'vo', 'long', 'video', 'v', 'rails', 'fire', 'v']",q3,8,0.3992939211739869,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1720,0.2,50,4.895,problem,"['would', '`', 'recipe', '?', 'problem', 'during', 'problems', 'most', 'problem', 'such']",q3,1,0.3520913219550933,noisy grab-bag: political/institutional reporting + technical specs
1737,0.3,50,4.776,of,"['-', 'of', 'in', ',', 'of', 'sectors', 'as', ',', 'the', 'of']",q3,1,0.40753183199683257,noisy grab-bag: political/institutional reporting + technical specs
1757,0.2,50,1.706,different,"['enhance', 'experts', 'kinetic', 'various', 'people', 'asset', 'different', 'different', 'particular', 'nobody']",q3,3,0.3868290612648967,noisy grab-bag: religious/philosophical register + tech instructions
1762,0.3,50,5.405,&&,"['skills', 'he', 'filled', '&&', '&&', '?', 'takeaway', '&&', '?', 'contents']",q3,8,0.4496142250366182,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1798,0.3,50,3.027,54,"['61', '43', '54', '54', '51', '74', '54', '52', '47', '45']",q3,5,0.3898027609362178,arithmetic-drill/citation-page numeric tokens
1807,0.0,50,3.144,,[],q3,2,0.5285823464817803,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
1823,0.3,50,5.113,89,"['1992', '89', '90', '90', '87', '91', '88', '89', '89', '1989']",q3,5,0.3898027609362178,arithmetic-drill/citation-page numeric tokens
1824,0.4,50,1.442,+,"['+', '+', 'directs', 'amount', '+', 'task', '+', 'substance', 'sense', 'sense']",q3,3,0.36477412609162313,noisy grab-bag: religious/philosophical register + tech instructions
1833,0.3,50,3.908,look,"['back', 'look', 'looking', 'arrived', 'glance', 'come', 'around', 'look', 'around', 'look']",q3,6,0.35280958735254564,noisy grab-bag: narrative/design-discussion prose
1862,0.1,50,5.198,bs,"['bs', 'clover', '49', 'productions', 'caroline', 'âł', 'things', 'introduce', 'ali', 'work']",q3,2,0.2960097183539008,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
1882,0.2,50,1.644,impossible,"['inhabitants', 'pain', 'neither', 'liable', 'exist', 'secondly', 'unable', 'impossible', 'nobody', 'impossible']",q3,4,0.3666273081662092,noisy grab-bag: product-spec/tech-review vocabulary
1884,0.2,50,5.514,theorem,"['theorem', 'container', 'member', 'theorem', 'default', 'option', 'phase', 'option', 'except', 'construction']",q3,7,0.393753988572967,"technical/product-spec vocabulary (version control, product ID, field reference)"
1888,0.3,50,1.746,went,"['went', 'same', 'his', 'used', 'same', 'his', 'went', 'same', 'went', 'used']",q3,4,0.4173461014794622,noisy grab-bag: product-spec/tech-review vocabulary
1930,0.4,50,1.85,scheme,"['scheme', 'scheme', 'got', 'others', 'scheme', '}.', ""''"", ""''."", 'our', 'scheme']",q3,3,0.37515950958267963,noisy grab-bag: religious/philosophical register + tech instructions
1946,0.1,50,1.557,gave,"['gave', 'productions', 'bat', 'jelly', 'chest', 'mood', 'sprint', 'fall', 'needs', 'manipulative']",q3,2,0.3146279813442984,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
1950,0.2,50,1.535,robotic,"['physical', 'selection', 'robotic', 'widespread', 'throughput', 'movements', 'url', 'people', 'robotic', 'human']",q3,7,0.3252946369545143,"technical/product-spec vocabulary (version control, product ID, field reference)"
2021,0.1,50,1.527,artists,"['artists', ').', 'features', 'before', 'includes', 'featured', 'about', 'spoke', 'namely', 'on']",q3,3,0.3610348278121755,noisy grab-bag: religious/philosophical register + tech instructions
2038,0.4,50,3.771,non,"['%', 'non', 'eur', 'non', 'motor', '%', 'non', 'eur', 'non', '%']",q3,7,0.4565839110777088,"technical/product-spec vocabulary (version control, product ID, field reference)"
2073,0.2,50,2.922,an,"['fans', 'hot', 'good', 'a', '-', 'filled', 'fond', 'beloved', 'an', 'an']",q3,6,0.3480805976393647,noisy grab-bag: narrative/design-discussion prose
2140,0.3,50,1.445,the,"['the', 'completely', 'click', 'the', 'whole', 'subscribe', 'the', 'f', 'everything', 'years']",q3,3,0.288559433160329,noisy grab-bag: religious/philosophical register + tech instructions
2149,0.2,50,1.643,ramadan,"['ramadan', 'band', 'would', 'sat', 'ramadan', 'to', 'should', 'to', 'from', 'after']",q3,10,0.36218669402640435,'behind-the-scenes' idiom + noisy grab-bag
2165,0.3,50,4.997,async,"['eclipse', 'eclipse', 'solution', 'async', 'async', 'async', 'brightness', 'outcome', 'solutions', 'null']",q3,7,0.34882268428887286,"technical/product-spec vocabulary (version control, product ID, field reference)"
2166,0.3,50,1.572,component,"['tab', 'following', 'component', 'component', 'attack', 'tab', 'paragraph', 'component', '"";', 'man']",q3,1,0.42051151546166615,noisy grab-bag: political/institutional reporting + technical specs
2170,0.3,50,1.706,recently,"['recently', 'away', 'properly', 'middle', 'recently', 'every', 'away', 'recently', 'really', 'class']",q3,8,0.3376907934907598,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2175,0.2,50,1.561,the,"['click', 'he', 'the', 'we', 'happy', 'likely', 'the', 'happy', 'they', 'dislikes']",q3,4,0.335841181588664,noisy grab-bag: product-spec/tech-review vocabulary
2177,0.4,50,3.104,side,"['side', 'side', 'api', 'rooms', 'room', 'api', 'side', 'room', 'side', 'api']",q3,7,0.4054485301934814,"technical/product-spec vocabulary (version control, product ID, field reference)"
2191,0.4,50,3.191,-,"['-', ']', '-', '-', '-']",q3,2,0.3887368065217661,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
2221,0.2,46,1.867,high,"['clover', 'high', 'high', 'cann', 'faw', 'sas', 'grand', 'strange', "".''""]",q3,2,0.3933867156339674,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
2222,0.2,50,1.436,who,"['who', 'she', ""'s"", 'she', 'been', 'brothers', 'of', 'wants', 'who', 'heard']",q3,6,0.40293850788415003,noisy grab-bag: narrative/design-discussion prose
2244,0.1,50,4.328,also,"['also', 'it', 'always', 'you', 'pretty', 'heritage', 'knows', 'os', 'can', 'down']",q3,2,0.3482185506427199,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
2280,0.2,50,4.283,rise,"['living', 'arise', 'emerged', 'rise', 'rise', 'existed', 'existed', 'form', 'risen', 'lived']",q3,8,0.37884668792428056,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2288,0.2,50,5.394,hello,"['wishes', 'thank', 'to', 'acknowledge', 'hello', 'love', 'you', 'welcome', 'greeting', 'hello']",q3,6,0.38173595876596184,noisy grab-bag: narrative/design-discussion prose
2289,0.1,50,1.678,rom,"['rom', 'mix', 'murray', 'barry', 'forward', 'carry', 'plex', '++']",q3,2,0.29346094147923785,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
2295,0.2,50,1.449,she,"['?', 'wished', 'married', 'approached', 'she', ""'ve"", 'she', 'ry', 'have', 'i']",q3,4,0.37157113989570806,noisy grab-bag: product-spec/tech-review vocabulary
2298,0.4,50,4.97,looks,"['looks', 'eye', 'event', 'case', 'looks', 'looks', 'look', 'looks', 'image', 'guessed']",q3,6,0.38868440000078786,noisy grab-bag: narrative/design-discussion prose
2307,0.2,50,1.52,midst,"['midst', 'occasion', 'midst', 'beginnings', 'times', 'nations', 'founding', 'beginnings', 'morning', 'debut']",q3,10,0.4332552051688595,'behind-the-scenes' idiom + noisy grab-bag
2321,0.2,50,3.031,provider,"['source', 'provider', 'amendment', 'pollution', 'location', 'conditions', 'provider', 'buffer', 'to', 'religions']",q3,7,0.28626933432233637,"technical/product-spec vocabulary (version control, product ID, field reference)"
2343,0.3,50,5.156,well,"['well', 'well', 'question', 'environment', 'problems', 'environment', 'task', 'task', 'get', 'well']",q3,7,0.3533819131321455,"technical/product-spec vocabulary (version control, product ID, field reference)"
2345,0.3,50,5.268,version,"['characters', 'product', 'pollution', 'version', 'product', 'schema', 'volume', 'signature', 'version', 'version']",q3,7,0.2952337819286693,"technical/product-spec vocabulary (version control, product ID, field reference)"
2360,0.4,29,1.445,lo,"['deeper', 'lo', 'lo', 'lo', 'deeper', 'ser', 'la', 'que', 'lo', 'oriented']",q3,1,0.4233650012592999,noisy grab-bag: political/institutional reporting + technical specs
2410,0.3,50,5.106,a,"['a', 'a', 'of', 'there', 'is', 'of', 'a', 'of', 'that', 'that']",q3,6,0.3898545040352458,noisy grab-bag: narrative/design-discussion prose
2414,0.3,50,1.649,2,"['prospective', 'playoffs', 'basis', '2', 'fraction', 'available', '{}', 'applicable', '2', '2']",q3,8,0.42090167794303995,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2420,0.4,39,1.474,transformation,"['transformation', 'transformation', 'merchandise', 'designer', 'lifestyle', 'transformation', 'transformation', 'treatment', 'conversion', 'criteria']",q3,7,0.3679278298997726,"technical/product-spec vocabulary (version control, product ID, field reference)"
2441,0.4,34,1.624,never,"['patriarchy', 'irrespective', 'irrespective', 'lines', 'never', 'never', 'boundaries', 'independently', 'never', 'never']",q3,8,0.44437693086455815,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2468,0.4,50,2.486,iii,"['iv', 'iii', 'ii', 'iii', 'ii', 'iii', 'iv', 'ii', 'iii', 'v']",q3,9,0.40860133279582056,roman-numeral legal sub-clauses + dot-leader table-of-contents page numbers
2492,0.3,50,5.579,be,"['be', 'being', 'being', 'have', 'be', 'want', 'be', 'having', 'being', 'should']",q3,6,0.49167032434453656,noisy grab-bag: narrative/design-discussion prose
2525,0.2,50,1.893,people,"['those', '--', 'people', '-$', 'people', '$', 'anything', 'one', 'few', 'ones']",q3,10,0.330429620738048,'behind-the-scenes' idiom + noisy grab-bag
2572,0.1,50,1.501,06,"['06', '%)', '/', 'leave', '05', 'might', '):', 'unlike', '09', 'from']",q3,3,0.3510598264023478,noisy grab-bag: religious/philosophical register + tech instructions
2575,0.3,50,4.744,work,"['workers', 'worked', 'work', 'work', 'act', 'professionals', 'work', 'behaved', 'worker', 'professionals']",q3,7,0.3587456424646057,"technical/product-spec vocabulary (version control, product ID, field reference)"
2609,0.2,50,1.541,>,"['represents', 'system', '>', 'studios', 'contains', 'kinds', 'for', 'names', 'kinds', '>']",q3,8,0.3519134976492627,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2643,0.4,50,5.079,settings,"['values', 'settings', 'output', 'settings', 'resolution', 'settings', 'configurations', 'voltage', 'settings', 'solutions']",q3,7,0.39218624504923744,"technical/product-spec vocabulary (version control, product ID, field reference)"
2668,0.2,50,1.483,prevent,"['etc', 'prevent', 'to', 'shorter', 'restrain', 'shall', 'to', 'keep', 'further', 'prevent']",q3,4,0.3578072436000581,noisy grab-bag: product-spec/tech-review vocabulary
2680,0.1,50,1.471,current,"['current', 'concerning', 'api', 'mention', 'field', '//', 'reference', '"":', 'next', 'department']",q3,3,0.36714111357224244,noisy grab-bag: religious/philosophical register + tech instructions
2699,0.2,50,3.471,encourage,"['challenges', 'encourage', 'encourage', 'at', 'invite', 'ask', 'urged', 'invite', 'told', 'suggest']",q3,6,0.4219185938380269,noisy grab-bag: narrative/design-discussion prose
2706,0.2,50,1.911,-,"['-', 'appendix', 'economic', 'access', 'felt', 'world', 'economic', '-', 'amendment', '=""']",q3,1,0.3187244972141184,noisy grab-bag: political/institutional reporting + technical specs
2719,0.3,50,5.482,element,"['element', 'header', 'answer', 'page', 'page', 'element', 'element', 'post', 'tiles', 'posts']",q3,7,0.3554582734394761,"technical/product-spec vocabulary (version control, product ID, field reference)"
2726,0.2,50,5.52,about,"['about', 'image', '21', 'about', 'dimensions', 'that', 'domain', 'dimension', '2022', 'address']",q3,7,0.3566678336199613,"technical/product-spec vocabulary (version control, product ID, field reference)"
2743,0.2,50,3.809,under,"['under', 'related', 'under', 'in', '===', 'sport', 'has', 'types', 'sports', 'need']",q3,4,0.3488582662914328,noisy grab-bag: product-spec/tech-review vocabulary
2761,0.3,50,4.639,life,"['life', 'lives', 'responsible', 'living', 'lives', 'living', 'living', 'life', 'lives', 'life']",q3,8,0.35763179159610997,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2781,0.3,50,5.564,26,"['26', '23', '31', '22', '26', '26', '29', '29', '21', '28']",q3,11,0.35248234410863905,day-of-week/date posting timestamps (forum posts and citations)
2795,0.2,50,5.246,a,"['a', 'try', 'tried', 'one', 'for', 'for', 'of', 'between', 'a', 'an']",q3,6,0.3425826991049185,noisy grab-bag: narrative/design-discussion prose
2802,0.2,50,1.991,pg,"['pg', 'pg', 'the', 'him', 'sg', 'season', 'him', 'guard']",q3,1,0.40649699382433685,noisy grab-bag: political/institutional reporting + technical specs
2818,0.3,50,2.733,fend,"['fend', 'fend', 'ward', 'ward', 'fight', 'fend', 'fought', 'ward', 'fight', 'hold']",q3,6,0.5366914898952786,noisy grab-bag: narrative/design-discussion prose
2840,0.3,50,5.345,but,"['but', 'allowing', 'but', 'allows', 'allows', 'allow', 'but', 'allowing', 'not', 'allowing']",q3,6,0.5638095183956561,noisy grab-bag: narrative/design-discussion prose
2842,0.4,50,4.286,process,"['sport', 'act', 'process', 'operation', 'process', 'art', 'process', 'job', 'process', 'act']",q3,8,0.38515463560187835,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2854,0.4,50,1.584,the,"['the', 'towards', 'the', 'the', 'bullets', 'drama', 'robotic', 'herself', 'myself', 'the']",q3,1,0.3358254257116806,noisy grab-bag: political/institutional reporting + technical specs
2865,0.1,50,1.443,the,"['the', 'particular', 'campaign', '_', 'various', 'we', 'onwards', 'relevant', 'timetable', 'training']",q3,1,0.30245118618184264,noisy grab-bag: political/institutional reporting + technical specs
2885,0.4,50,3.138,worried,"['worried', 'worried', 'afraid', 'fears', 'worried', 'worried', 'fears', 'worries', 'scared', 'worry']",q3,6,0.42977360350533605,noisy grab-bag: narrative/design-discussion prose
2895,0.2,50,4.336,82,"['152', '186', '82', '64', '76', '72', '82', '92', '164', '57']",q3,9,0.40860133279582056,roman-numeral legal sub-clauses + dot-leader table-of-contents page numbers
2915,0.3,50,2.211,rise,"['rise', 'came', 'arrived', 'rise', 'arrived', 'come', 'rise', 'arrived', 'himself', 'left']",q3,6,0.41875651441147105,noisy grab-bag: narrative/design-discussion prose
2942,0.3,50,4.966,v,"['v', 'view', 'v', 'x', 'vis', 'v', 'x', 'ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½', 'x', 'generation']",q3,8,0.4292618820020557,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
2963,0.1,50,1.593,former,"['former', 'minute', 'unable', 'whose', 'was', 'least', 'qualities', ',', 'woman', 'possessing']",q3,4,0.32538826738291016,noisy grab-bag: product-spec/tech-review vocabulary
2976,0.0,50,4.209,,[],q3,2,0.3679273938848883,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
2986,0.3,50,3.605,the,"['elections', 'the', 'nov', 's', 'the', 'be', 'election', 'elections', 'election', 'the']",q3,1,0.38930557256303605,noisy grab-bag: political/institutional reporting + technical specs
